Date,Product,Price,Quantity,Revenue,anomaly_flag
2024-02-01,Shirt,0.132890365448505,0.4229074889867842,0.032258064516129004,1
2024-02-02,Jeans,0.43853820598006643,0.2819383259911895,0.3870967741935485,1
2024-02-03,Hat,0.013289036544850502,1.0000000000000002,0.5161290322580645,1
2024-02-04,Shirt,0.11960132890365446,0.5850220264317182,0.0,1
2024-02-05,Shirt,1.0,0.5638766519823789,1.0,1
2024-02-06,Shirt,0.11960132890365446,0.5638766519823789,0.19354838709677424,1
2024-02-07,Jeans,0.4651162790697675,0.14096916299559473,0.032258064516129004,1
2024-01-01,Shirt,0.11960132890365446,0.5638766519823789,0.19354838709677424,1
2024-01-02,Shirt,1.0,0.4229074889867842,0.0,1
2024-01-03,Jeans,0.4651162790697675,0.14096916299559473,0.032258064516129004,1
2024-01-04,Jeans,0.49169435215946844,0.2819383259911895,0.4838709677419355,1
2024-01-05,Hat,0.0,1.0000000000000002,0.435483870967742,1
2024-01-06,Shirt,0.11960132890365446,0.5638766519823789,0.19354838709677424,1
2024-03-01,Jeans,0.4651162790697675,0.2819383259911895,0.435483870967742,1
2024-03-02,Hat,1.0,1.0000000000000002,0.6774193548387097,1
2024-03-03,Shirt,0.11960132890365446,0.5638766519823789,0.19354838709677424,1
2024-03-04,Shirt,0.11960132890365446,0.5638766519823789,0.19354838709677424,1
2024-03-05,Shirt,0.11960132890365446,0.5638766519823789,0.19354838709677424,1
2024-03-06,Hat,0.026578073089701004,1.0000000000000002,0.596774193548387,1
2024-03-07,Jeans,1.0,0.0,1.0,-1
